@relation Train

@attribute MeanSentenceLengthFeature numeric
@attribute StopWordsPercentagesFeature numeric
@attribute UniqueWordsPercentages numeric
@attribute PostagNoun numeric
@attribute PostagAdjective numeric
@attribute PostagVerb numeric
@attribute PostagConjunction numeric
@attribute 'Train Feature' numeric

@data
13.20743,0,0.029017,8.01561,1.414214,2,1.414214,1
40.539659,0,0.053573,12.459936,0,1.414214,1.414214,1
64.755024,0.018182,0.021006,15.819292,1,2,1.732051,1
57.621457,0,0.231793,17.478558,1.414214,4.358899,2.5,1
7.292398,0,0.028265,1.5,6.082763,3.316625,1,1
13.323049,0,0.142331,15.074813,1.224745,1.732051,2.061553,1
3.315789,0,0.223522,15.074813,2,0,1.414214,1
1.559454,0,0.091954,14.115594,2.44949,3.316625,2.44949,1
31.539311,0,0.036509,12.134661,1.118034,1.414214,1.414214,1
27.781287,0,0.018279,16.255768,0,0,2.236068,1
38.496842,0,0.123368,19.293781,0,1.732051,1.5,1
31.99294,0,0.028596,12.144958,1,0,1,1
16.107843,0,0.090732,11.056672,3,1,1,1
14.218954,0,0.181455,2.345208,1.414214,3.201562,1.118034,1
30.281176,0,0.062783,9.287088,4.123106,1.732051,1,1
8.168449,0,0.102428,2.291288,0.5,1.414214,1,1
4.592692,0,0.026241,1.5,2,1.118034,0.5,1
3.273109,0,0.051396,1.118034,4.123106,0,1,1
19.550087,0,0.036166,3.201562,2,1.732051,1.414214,1
33.848153,0,0.140621,4.5,1,1.732051,1,1
2.159125,0,0.019193,1.5,0,2.236068,2,1
29.585061,0,0.102177,4.153312,1,1.732051,1.732051,1
12.999316,0,0.005567,2.061553,3,2.44949,2.236068,1
4.399101,0,0.080835,2.5,4,1,1,1
16.398623,0.042553,0.001668,2.061553,0,1.732051,0,1
20.994721,0,0.020931,4.031129,2.645751,1.414214,2,1
53.196279,0.061224,0.061371,4.821825,1.732051,2.44949,3.162278,1
6.38057,0,0.029428,2.061553,0,2.291288,2,1
59.104278,0,0.017213,10.307764,6.480741,3.774917,1,1
10.462453,0,0.08229,5.024938,0,2.44949,1,1
13.21984,0.016949,0.035181,5.408327,1.414214,1.414214,1,1
19.982843,0,0.078424,2.692582,0,2.291288,1,1
6.141176,0,0.060749,1.118034,0,3.162278,2.291288,1
19.298319,0,0.05916,1.224745,1,1.732051,2.236068,1
54.800929,0,0.082458,14.908052,4.690416,2.236068,1.414214,1
0.152574,0,0.047011,0.5,1.224745,0,1,1
27.921569,0,0.0459,1.5,2,2.44949,2.236068,1
28.175551,0,0.059197,4.743416,2,2.44949,0.5,1
26.441176,0,0.023737,1.224745,0,1.414214,2.236068,1
5.489056,0,0.018399,3.640055,2,3.162278,3.162278,1
8.136829,0,0.071972,5.220153,1.414214,1,3.316625,1
17.731499,0,0.023737,2.061553,1.732051,1.414214,2.236068,1
23.086096,0,0.077511,9.069179,5.09902,6.082763,1,1
12.233803,0.004608,0.124899,8.077747,2,2.236068,2.236068,1
13.003676,0,0.056583,2.12132,5.09902,3.201562,3.162278,1
1.256937,0.018868,0.022172,3.201562,2.5,2.5,1.414214,1
8.195187,0,0.065403,6.164414,1.414214,4.690416,1,1
0.638824,0,0.064963,6.204837,1,1.118034,1.5,1
0.058824,0,0.11075,8.046738,1.118034,2.12132,1.118034,1
22.804813,0,0.021707,2.291288,1,1.414214,1.414214,1
17.572129,0,0.059995,3.201562,1.414214,2.236068,1.118034,1
15.180307,0,0.136894,2.061553,2,4.123106,3.162278,1
14.367102,0,0.113695,1.118034,0,2.44949,1,1
13.088235,0,0.067142,8.261356,2.236068,2.236068,1,1
14.243993,0,0.042586,4.153312,1,1,1,1
38.459358,0.018182,0.117164,2.872281,0,1.732051,1.414214,1
31.325792,0,0.135635,2.44949,1,4.242641,2.291288,1
19.003268,0,0.067894,16.132266,7.071068,3.162278,0,1
12.972617,0,0.046172,3.5,0.707107,1.414214,2.061553,1
22.979876,0,0.127364,3.5,1.732051,1,1,1
27.85512,0,0.004205,2.291288,3.316625,3.464102,2.645751,1
5.243646,0,0.05965,4.153312,2.061553,1,1,1
1.485621,0,0.07788,1.118034,1,1,2,1
12.201176,0,0.027209,3.201562,1,1.414214,1.118034,1
5.697274,0,0.067562,4.123106,0,1,0,1
1.888889,0,0.272187,13.124405,4.123106,3.354102,0.5,1
14.173333,0,0.027949,2.645751,1.414214,2,1.414214,1
7.939394,0,0.011696,9.055385,3.041381,1,2,1
11.515152,0,0.116973,12.041595,1,0.5,1.118034,1
19.380952,0,0.142128,10.049876,1.414214,1,0,1
3.442244,0,0.054566,8,1,2,1,1
17.74031,0,0.049889,7.141428,3.162278,2,1.414214,1
13.948718,0,0.071539,10.148892,3,2,3,1
13.477218,0,0.011445,7.071068,2,2,1.414214,1
3.108527,0,0.096299,9.055385,0,2.645751,1.414214,1
20.506944,0,0.009897,9.246621,1,1.414214,1.414214,1
0.29078,0.042553,0.089064,9.110434,3,1.414214,1,1
37.102564,0,0.111663,8.544004,2,1,1,1
37.088435,0.061224,0.152103,15.198684,2.44949,2.645751,2.236068,1
9.727273,0,0.12016,13.076697,3,2.291288,1,1
75.212121,0,0.073519,5.744563,3.872983,3.640055,1.414214,1
5.64539,0,0.008442,6.082763,3,2.645751,0,1
29.327684,0.016949,0.055551,6.480741,2.236068,1,0,1
3.875,0,0.169156,11.489125,3,2.291288,0,1
9.966667,0,0.151481,10.049876,3,3.316625,1.5,1
3.190476,0,0.031571,12.010412,2,2,1.414214,1
70.908772,0,0.008274,6.480741,2.645751,2,2.236068,1
16.260417,0,0.137743,11.045361,2.12132,1,0,1
11.813725,0,0.044832,11.090537,1,2.645751,1.414214,1
12.067708,0,0.031535,7.36546,1,2.236068,1.118034,1
10.333333,0,0.114468,11.011358,3,1.732051,1.414214,1
21.596899,0,0.10913,8.3666,1,3.316625,2.236068,1
7.971014,0,0.162704,6.082763,4.123106,0,2.44949,1
1.623656,0,0.114468,13.038405,4.242641,1.732051,1.414214,1
39.193939,0,0.013221,2.828427,2.236068,6.164414,2,1
3.87404,0.004608,0.034167,3.162278,1,2,3.162278,1
3.104167,0,0.147315,9.069179,2.236068,3.354102,2.236068,1
17.36478,0.018868,0.06856,8.246211,1.802776,2.5,1,1
24.30303,0,0.156135,5.408327,2.236068,4.358899,2,1
16.746667,0,0.155695,5.315073,2,1.5,1.118034,1
16.166667,0,0.201481,3.535534,2.061553,2.345208,0.5,1
6.69697,0,0.112439,9.055385,3.162278,1.732051,1,1
1.464286,0,0.030736,8,2.236068,2.44949,2.061553,1
0.927536,0,0.227626,10.246951,1,4.242641,2.236068,1
1.740741,0,0.204427,10.099505,3,2.645751,2,1
29.196078,0,0.02359,3.872983,1.414214,2,0,1
1.86385,0,0.048146,7.071068,2,1.414214,2,1
22.351515,0.018182,0.026432,10.29563,3,2,1,1
15.217949,0,0.226366,12.093387,3.162278,4.358899,1.5,1
35.111111,0,0.022838,5.830952,4.123106,3.316625,1,1
29.08046,0,0.136904,10.583005,3.082207,1.732051,1.118034,1
39.087719,0,0.218095,10.583005,3.464102,0,0,1
43.962963,0,0.086527,9.110434,1.414214,3.316625,3.162278,1
10.864198,0,0.031082,7.141428,1.118034,1.414214,0,1
14.622222,0,0.012852,11,2,0,1,1
3.906667,0,0.117941,14.035669,2,1.732051,0.5,1
10.410569,0,0.023169,7.29726,3,0,1,1
16.062222,0,0.244238,11.236103,5.196152,1.5,1.118034,1
6.050505,0,0.283882,4.272002,1.5,2.872281,2.061553,1
9.626263,0,0.155214,1.802776,3.162278,3.605551,1.224745,1
17.492063,0,0.130059,3.354102,5.196152,3.201562,0.5,1
5.331133,0,0.21762,5.315073,3.162278,1.5,0.5,1
19.629199,0,0.322075,6.422616,1.732051,3.201562,1.118034,1
12.059829,0,0.200647,3.201562,1.414214,4.821825,3.041381,1
15.366107,0,0.283631,6.184658,2.236068,1.5,1.118034,1
1.219638,0,0.175888,4.272002,4.123106,1.118034,1.5,1
18.618056,0,0.26229,4.609772,5.09902,2.692582,1.118034,1
2.179669,0.042553,0.183122,4.153312,1.414214,2.5,1.118034,1
35.213675,0,0.160524,6.103278,3.316625,4.031129,1.118034,1
38.977324,0.061224,0.120084,3.201562,3,1.118034,2.061553,1
7.838384,0,0.152027,1.118034,1.414214,1.870829,1.118034,1
73.323232,0,0.198668,12.379418,7.348469,6.670832,1.5,1
3.756501,0,0.263745,7.158911,1.414214,4.821825,0.5,1
27.438795,0.016949,0.216635,7.566373,2.44949,3.905125,0.5,1
5.763889,0,0.103031,3.041381,1.414214,4.527693,0.5,1
8.077778,0,0.120706,3.354102,1.414214,5.315073,1.224745,1
5.079365,0,0.240615,1.870829,2.236068,1.5,1.118034,1
69.019883,0,0.263913,16.977927,5.477226,4.821825,2.291288,1
14.371528,0,0.134444,2.5,2.12132,3.201562,0.5,1
13.702614,0,0.227354,2.291288,3.162278,1.118034,1.118034,1
13.956597,0,0.240652,6.480741,3.162278,4.609772,1,1
12.222222,0,0.157718,2.645751,1.414214,2.061553,1.118034,1
19.70801,0,0.163056,5.766281,3.162278,2.061553,2.061553,1
6.082126,0,0.109483,7.36546,1.414214,3.354102,2.291288,1
3.512545,0,0.157718,1.5,2.236068,4.387482,1.118034,1
37.305051,0,0.258965,11.146748,6.164414,8.616844,2.061553,1
1.985151,0.004608,0.306354,10.111874,3.162278,4.821825,3.041381,1
1.215278,0,0.124871,4.242641,6.164414,1.870829,2.061553,1
15.475891,0.018868,0.203626,5.315073,3.201562,1.224745,0.5,1
22.414141,0,0.116051,8.276473,2.44949,7.433034,2.061553,1
14.857778,0,0.116492,8.336666,2.236068,3,1.581139,1
14.277778,0,0.070705,10.062306,2.291288,1.802776,0,1
8.585859,0,0.159748,4.272002,1.732051,2.291288,0.5,1
3.353175,0,0.24145,5.315073,2.44949,1.802776,2,1
0.961353,0,0.04456,3.905125,3.162278,1.118034,2.291288,1
0.148148,0,0.06776,3.201562,1.414214,4.153312,2.061553,1
27.30719,0,0.248597,10.404326,3.316625,2.692582,0.5,1
0.025039,0,0.224041,6.184658,2.236068,3.905125,2.061553,1
24.240404,0.018182,0.298619,3.905125,1.414214,1.5,0.5,1
17.106838,0,0.04582,2.345208,1.732051,2.291288,1.224745,1
33.222222,0,0.249349,18.172782,8.124038,5.315073,1.118034,1
27.191571,0,0.135282,5.123475,1.581139,2.061553,1.224745,1
37.19883,0,0.054091,5.123475,1.732051,3.354102,0.5,1
42.074074,0,0.185659,4.5,4.123106,6.264982,3.5,1
8.975309,0,0.241105,6.344289,3.201562,2.692582,0.5,1
12.733333,0,0.259335,2.692582,2.236068,3.354102,1.118034,1
2.017778,0,0.154246,1.802776,2.236068,2.061553,0.707107,1
8.52168,0,0.249017,6.204837,1.414214,3.354102,1.118034,1
22.112727,0,0.039645,7.141428,4.153312,1.732051,1.414214,1
25.688485,0,0.089024,10.099505,2.236068,2.291288,1.118034,1
33.554286,0,0.114179,8.3666,2,1.732051,1.414214,1
10.731089,0,0.026618,6.244998,2.236068,0,1,1
3.566977,0,0.077837,5.09902,4,2,0,1
28.122051,0,0.04359,8.246211,4.123106,3.464102,2.236068,1
0.696115,0,0.039394,5.196152,3.162278,0,1.414214,1
17.28186,0,0.06835,7.416198,1.414214,1,2.44949,1
34.680278,0,0.018052,7.905694,1,1.414214,0,1
13.882553,0.042553,0.061116,7.348469,4.123106,1.414214,1,1
51.275897,0,0.083714,7.615773,3.162278,2.645751,2.236068,1
22.915102,0.061224,0.124154,13.038405,3.162278,1,3,1
23.900606,0,0.092211,11.224972,4.123106,1.5,2.236068,1
89.385455,0,0.04557,7.071068,3.872983,5.315073,1.414214,1
19.818723,0,0.019507,4.690416,4.123106,3.605551,1.414214,1
43.501017,0.016949,0.027603,5.744563,3.605551,2.645751,1.414214,1
10.298333,0,0.141207,9.433981,4.123106,3.201562,1.414214,1
24.14,0,0.123532,8.3666,4.123106,4.123106,2.061553,1
10.982857,0,0.003623,10.210289,3.162278,0,2,1
85.082105,0,0.019675,8.888194,3.316625,3.464102,1.732051,1
30.43375,0,0.109794,9.327379,3.391165,1.732051,1.414214,1
2.359608,0,0.016884,9.165151,2.236068,1,2,1
2.105625,0,0.003586,5.123475,2.236068,3.316625,0.5,1
3.84,0,0.08652,9.124144,4.123106,1,2,1
35.770233,0,0.081182,7.28011,2.236068,2.236068,3,1
22.144348,0,0.134755,4.690416,5.196152,2,3.162278,1
12.549677,0,0.08652,11.269428,5.09902,3,2,1
53.367273,0,0.014727,3.316625,2.236068,7.348469,1.414214,1
18.047373,0.004608,0.062116,1.732051,2.236068,3.464102,2,1
17.2775,0,0.119366,7.36546,1.732051,2.061553,3,1
31.538113,0.018868,0.040612,6.855655,2.872281,1.118034,1,1
38.476364,0,0.128186,4.609772,3.316625,6.082763,1.414214,1
30.92,0,0.127746,4.5,3.162278,1.802776,2.291288,1
30.34,0,0.173533,2.738613,3.354102,1.224745,1.118034,1
7.476364,0,0.08449,7.141428,4,1,1,1
12.709048,0,0.002788,6.244998,3,1.414214,1.118034,1
15.10087,0,0.199678,8.831761,2.236068,2.44949,3.316625,1
15.914074,0,0.176478,8.306624,4.123106,3,1.414214,1
43.369412,0,0.004359,4.242641,2.44949,2,1.414214,1
16.037183,0,0.020197,5.196152,3.162278,2.44949,1.414214,1
8.178182,0.018182,0.054381,8.062258,4.123106,0,1,1
1.044615,0,0.198418,10.111874,4,3,2.061553,1
49.284444,0,0.005111,8.185353,3.316625,4.123106,1,1
43.253793,0,0.108956,9.539392,4.301163,1,2.291288,1
53.261053,0,0.190147,9.539392,4.690416,2,1.414214,1
58.136296,0,0.058579,7.615773,2,5,3.464102,1
25.037531,0,0.003133,5.830952,2.5,1.414214,1.414214,1
28.795556,0,0.015097,9.165151,3.162278,2,2.236068,1
18.08,0,0.089992,12.083046,3.162278,1,1.5,1
24.583902,0,0.004779,5.937171,4.123106,2,1,1
3.575758,0,0.128668,3,2.061553,1.118034,1.118034,1
11.441558,0,0.153824,1.732051,4.153312,1.414214,2,1
11.381638,0,0.066262,1.414214,2.061553,1.732051,2.236068,1
25.679704,0,0.038193,2.236068,1.118034,2.645751,1.414214,1
6.009324,0,0.083235,1.732051,0.5,3,1,1
21.416612,0,0.000251,2,1.118034,1.732051,2.44949,1
4.830867,0,0.107995,1.414214,3.041381,2,3.162278,1
12.567551,0,0.021592,2.54951,4.031129,1.732051,1.414214,1
8.230174,0.042553,0.10076,1,0.5,1.732051,1,1
29.16317,0,0.123358,3.605551,2.5,2,3,1
45.027829,0.061224,0.163799,6.244998,1.802776,2,4.123106,1
1.787879,0,0.131855,4.123106,0.5,1.5,3,1
67.272727,0,0.085215,9.219544,6.422616,4.5,1.414214,1
2.294004,0,0.020137,3.316625,0.5,3.464102,2,1
21.38829,0.016949,0.067247,4.242641,1.5,1.414214,2,1
11.814394,0,0.180852,3.162278,0.5,3.201562,2,1
2.027273,0,0.163176,1.732051,0.5,4.242641,3.201562,1
11.12987,0,0.043267,3.201562,1.118034,1.732051,3.162278,1
62.969378,0,0.01997,13.490738,4.609772,3,1,1
8.321023,0,0.149439,2.44949,1.322876,1.414214,2,1
19.753119,0,0.056528,2.236068,2.061553,2,3.162278,1
20.007102,0,0.04323,2.5,2.061553,3.162278,1.118034,1
18.272727,0,0.126164,2.291288,0.5,1.414214,3.162278,1
13.657505,0,0.120826,3.162278,2.061553,2.44949,4.123106,1
0.031621,0,0.1744,3.316625,1.118034,1,4.242641,1
9.56305,0,0.126164,4.242641,1.802776,2.44949,3.162278,1
31.254545,0,0.024917,7.348469,5.123475,7.141428,0,1
4.065354,0.004608,0.022471,6,2.061553,3,1.414214,1
4.835227,0,0.159011,1.5,5.024938,2.5,4.123106,1
9.425386,0.018868,0.080256,2.44949,2.345208,1.802776,2.236068,1
16.363636,0,0.167831,4.716991,1.118034,5.291503,0,1
8.807273,0,0.16739,4.716991,1.118034,1.802776,2.291288,1
8.227273,0,0.213177,6.204837,1.224745,1.581139,2.061553,1
14.636364,0,0.124134,0,1.118034,2,2.236068,1
9.40368,0,0.042432,1.414214,1.5,1.732051,0.5,1
7.011858,0,0.239322,3,2.061553,3.605551,4.123106,1
6.198653,0,0.216122,1.414214,0.5,3.464102,0,1
21.256684,0,0.035286,6.708204,2.061553,1,2,1
6.075544,0,0.059842,2,1.118034,2.236068,0,1
30.290909,0.018182,0.014737,2,0.5,1.732051,2.236068,1
23.157343,0,0.238062,3.354102,1.118034,3.464102,3.201562,0
27.171717,0,0.034534,14.3527,7.017834,4.242641,1,1
21.141066,0,0.1486,4.242641,0.5,1.414214,3.041381,1
31.148325,0,0.229791,4.242641,1.5,1,2,1
36.023569,0,0.098223,1.732051,3.201562,3.741657,2.44949,1
2.924804,0,0.042778,2.645751,2.12132,1,2,1
6.682828,0,0.024548,2.236068,1.118034,1,3,1
4.032727,0,0.129636,5,1.118034,1.414214,2.061553,1
2.471175,0,0.034865,2.872281,0.5,1,1,1
7.865801,0,0.025155,2.44949,2.236068,1.118034,1.118034,1
14.957396,0,0.062406,4.123106,0,2.291288,1.5,1
29.255462,0,0.166861,5.09902,2.236068,2.291288,1.118034,1
2.433566,0,0.045433,2.44949,2,2.061553,2.061553,1
24.99237,0,0.128417,5,1,2.291288,1.802776,1
8.406624,0,0.020674,3.316625,1,2.872281,2.291288,1
8.991793,0,0.107076,3.937004,2,1.5,1.118034,1
11.805932,0.042553,0.027908,3.162278,2,1.802776,0.5,1
25.587413,0,0.00531,5.291503,1.732051,1.118034,2.061553,1
48.603587,0.061224,0.03513,3.464102,1.732051,2.872281,3.201562,1
1.787879,0,0.003187,1.414214,2,2.345208,2.061553,1
63.69697,0,0.043454,11.661904,4.690416,3.391165,0.5,1
5.869761,0,0.108531,6.164414,2,2.5,1.118034,1
17.812532,0.016949,0.061421,6.708204,1.414214,0.5,1.118034,1
15.390152,0,0.052183,2.645751,2,2.54951,1.118034,1
1.548485,0,0.034508,2.44949,2,3.354102,2.345208,1
14.705628,0,0.085401,1.118034,1,2.291288,2.291288,1
59.39362,0,0.108699,16.217275,3.162278,2.061553,1.118034,1
4.745265,0,0.02077,1.732051,1.224745,1.118034,1.118034,1
23.328877,0,0.07214,1.414214,0,2.872281,2.291288,1
23.58286,0,0.085438,5.220153,0,2.5,0.707107,1
