@relation Train

@attribute MeanSentenceLengthFeature numeric
@attribute StopWordsPercentagesFeature numeric
@attribute UniqueWordsPercentages numeric
@attribute PostagNoun numeric
@attribute PostagAdjective numeric
@attribute PostagVerb numeric
@attribute PostagConjunction numeric
@attribute 'Train Feature' numeric

@data
2.924395,0.061492,0.007203,6.041523,0.5,3.162278,5.315073,1
3.914315,0.063508,0.070222,7.245688,2,2,6.264982,1
0.5625,0.21875,0.032482,6.103278,1.581139,2.44949,7.211103,1
12.685662,0.141544,0.030998,1.870829,0.5,1,3.640055,1
3.826509,0.059267,0.030454,5.024938,1.802776,2.12132,5.09902,1
6.322917,0.09375,0.018219,7.17635,1.5,4.242641,5.678908,1
60.855378,0.070494,0.018618,5.700877,4.031129,4.242641,6.344289,1
46.755515,0.054534,0.036688,6.892024,2.872281,4.358899,5.024938,1
8.40625,0.09375,0.032842,0.5,3.354102,5.291503,4.272002,1
5.310417,0.06875,0.015967,12.062338,2.291288,6,5.220153,1
17.24375,0.04375,0.068196,2.915476,1.5,4,5.024938,1
12.154561,0.09375,0.037064,2.179449,2.5,2.5,6.082763,1
39.367006,0.061773,0.013105,5.147815,1.802776,4.690416,4.153312,1
41.14375,0.325893,0.117526,6.670832,1.5,1.414214,6.184658,1
0.51875,0.06875,0.057271,5.244044,1.414214,1.118034,5.291503,1
41.921875,0.03125,0.010609,4.41588,1.802776,5.291503,2.291288,1
36.075833,0.1675,0.045433,9,3.354102,2.5,5.220153,1
27.780637,0.1875,0.035877,4.123106,2.061553,3.24037,2.645751,1
52.075079,0.288915,0.055821,10.099505,2.291288,2.291288,4.123106,1
31.739583,0.125,0.004304,6.422616,1.414214,1.802776,3.162278,1
33.62164,0.288306,0.030966,13,2.291288,3.5,5.196152,1
13.7375,0.154167,0.071555,1.732051,2.5,1.802776,2.236068,1
70.967262,0.53869,0.096288,17.320508,2.291288,2.915476,4.690416,1
51.173611,0.136574,0.130836,9.721111,2.291288,2.738613,5.787918,1
16.995833,0.3625,0.179374,11.269428,1.802776,2.692582,3.316625,1
63.090749,0.147246,0.003976,14,2.291288,3.354102,6.708204,1
38.474265,0.160539,0.045093,7.681146,1.5,2.5,2.645751,1
36.709086,0.115211,0.048371,7,0.5,2.692582,3.316625,1
78.557995,0.251689,0.08331,14.662878,4.5,3.905125,5.85235,1
59.343202,0.1875,0.074931,10.677078,1.5,3.905125,4.690416,1
23.988426,0.1875,0.038356,9.433981,2.061553,0.5,4.242641,0
55.895833,0.1875,0.083449,15.280707,1.118034,5.678908,4.123106,1
49.875833,0.1825,0.111243,11.916375,3.201562,1.802776,4.242641,1
11.214015,0.142045,0.077272,7.228416,1.5,6.344289,2.5,1
41.421474,0.136218,0.059429,11.224972,3.201562,2.5,4.358899,1
43.85346,0.1875,0.01282,6.324555,1.118034,5.220153,4.358899,1
50.976478,0.159274,0.098034,8.602325,3.201562,4.272002,4.690416,1
3.553728,0.378289,0.126017,4.242641,1.802776,2.291288,1.732051,1
42.154454,0.131466,0.106555,9.5,1.5,3.5,2.738613,1
26.333333,0.5,0.071948,9.874209,2.291288,1.581139,2.692582,1
10.880029,0.153017,0.059612,8.077747,1.224745,3.535534,3.041381,1
62.765696,0.160103,0.003921,12.845233,1.118034,3.905125,4.123106,1
62.553728,0.134868,0.131225,12.175796,5.43139,4.062019,6.873864,1
10.61205,0.33277,0.082961,6.855655,1.224745,1.802776,2.236068,1
31.720158,0.268581,0.091063,9.66954,2.291288,2.061553,3.316625,1
55.326066,0.248547,0.00374,12.60952,1.5,2.872281,4.582576,1
61.116764,0.071221,0.07628,10.908712,2.291288,3.354102,5.385165,1
81.589863,0.157649,0.045957,15.905974,2.291288,3.774917,7.483315,1
36.976478,0.155242,0.109709,12.489996,1.118034,2.872281,3.741657,1
30.137769,0.155242,0.032284,14,2.345208,5.408327,4.582576,1
33.489583,0.25,0.070024,12.216792,1.581139,5.220153,5.766281,1
21.366422,0.180147,0.071508,8.124038,1.118034,2.872281,2.645751,1
37.878592,0.153017,0.072052,11.715375,1.5,4.153312,4.387482,1
27.729167,0.1875,0.120725,13.784049,1.802776,1.5,4.242641,1
94.907461,0.164244,0.121124,13.076697,3.905125,5.024938,7.141428,1
80.807598,0.148284,0.065818,14.456832,2.872281,3.905125,5.385165,1
42.458333,0.1875,0.069664,7.36546,3.201562,4.272002,3.464102,1
39.3625,0.1625,0.086539,9.591663,2.5,3.640055,4.472136,1
51.295833,0.1375,0.03431,10.535654,0.5,2.291288,4.690416,1
46.206644,0.1875,0.13957,9.233093,2.291288,3.464102,5.123475,1
73.419089,0.155523,0.115611,12.569805,1.118034,4.5,5,1
75.195833,0.419643,0.01502,14.247807,1.118034,4.821825,5.91608,1
34.570833,0.1625,0.045235,7.141428,0.707107,2.738613,4.153312,1
75.973958,0.125,0.091897,11.357817,1.5,4.272002,4.582576,1
63.856471,0.02,0.009556,10.29563,4.123106,1.802776,7.158911,1
15.999245,0.246415,0.010388,2.236068,1.414214,3.316625,6.020797,1
4.33625,0.0825,0.049737,5.123475,4.153312,2.236068,2.5,1
2.454194,0.245806,0.014468,4.690416,1.732051,1.414214,2.291288,1
49.813333,0.013333,0.026121,8.246211,5.477226,3.464102,5.937171,1
34.891429,0.49619,0.050855,8.544004,1.414214,1.802776,1.118034,1
15.097778,0.094074,0.085403,1.870829,1.414214,3.427827,1.118034,1
19.08,0.32,0.13394,3.162278,4.472136,1,2.872281,1
27.014915,0.104746,0.049409,5.196152,1.414214,2.236068,1.5,1
2.398431,0.118039,0.00034,2.44949,2.236068,0,3.354102,1
0.633253,0.052289,0.093804,3.162278,3.316625,1,7.29726,1
42.482162,0.209189,0.037877,6.164414,1.732051,2.44949,2.12132,1
23.267368,0.02,0.029498,3,4.123106,4.690416,1.118034,1
12.087407,0.02,0.007077,3.464102,2,2.236068,2.692582,1
19.82,0.02,0.038016,6.670832,3.162278,3.741657,2.061553,1
13.8,0.18,0.06581,3.872983,1,3,2.291288,1
24.861818,0.065455,0.031839,2.291288,3.741657,4.242641,6.480741,1
5.345641,0.031282,0.013995,3,1,0,1.118034,1
7.777627,0.02,0.032614,9.219544,3.316625,3.162278,1.118034,1
14.900645,0.116774,0.052601,5,1,2,1.118034,1
32.522105,0.401053,0.080584,6.244998,4.582576,1.732051,4.387482,1
6.078621,0.088966,0.061121,2.692582,2.44949,3.872983,2.598076,1
9.7425,0.48,0.026515,2.12132,1.732051,2.061553,2.54951,1
46.955862,0.014483,0.014179,5.123475,3.774917,2.291288,4.527693,1
26.689863,0.02,0.041512,4.242641,3.162278,2.44949,2.061553,1
26.477895,0.072632,0.085792,3.905125,2.291288,4.821825,2,1
25.463784,0.29027,0.037528,3.162278,3.774917,1,5.315073,1
4.355676,0.169189,0.04563,1.581139,1.732051,1.414214,2.872281,1
19.250233,0.206047,0.041693,4.242641,2.236068,1.414214,1.118034,1
25.04093,0.096279,0.030847,3.741657,1.414214,3.162278,0.5,1
45.51403,0.02,0.000524,7.348469,1.414214,3.605551,2.291288,1
0.900645,0.052258,0.064276,4.358899,3.316625,2.645751,1.5,1
5.938065,0.012258,0.013149,5.385165,1.5,3.316625,1.118034,1
2.58625,0.2925,0.02459,4.031129,2.061553,3,1.581139,1
14.709412,0.215294,0.026075,2.645751,3.316625,1.414214,3.354102,1
1.802759,0.054483,0.026619,3.201562,2.236068,2.12132,1.224745,1
8.346667,0.02,0.075292,5.567764,2,2.645751,2.5,1
58.831628,0.043256,0.075691,5.830952,1.732051,4.582576,2.692582,1
44.731765,0.059216,0.020384,6.164414,1.732051,4.242641,1.5,1
6.3825,0.02,0.024231,2.291288,1,5,2.291288,1
3.286667,0.12,0.041106,14.106736,1,5.196152,1.5,1
15.22,0.036667,0.011123,2.44949,3.316625,3.316625,1.118034,1
10.130811,0.02,0.094137,2.061553,1.414214,2.291288,0.707107,1
37.343256,0.113023,0.070177,5.385165,4.242641,4.795832,2.5,1
39.12,0.394286,0.060454,6.164414,3.162278,3,1.802776,1
1.505,0.045,0.000198,7.211103,3.201562,1.118034,1.581139,1
39.898125,0.0825,0.046464,5.291503,2.236068,5,4.272002,1
79.855716,0.226415,0.019944,11.61895,3.605551,4.821825,5.477226,1
59.520221,0.0625,0.040182,8.616844,2.872281,3.774917,4.795832,1
61.402277,0.225806,0.004912,14.491377,2.44949,1.118034,6.928203,1
14.043137,0.033333,0.035677,3.741657,2.236068,4.031129,1.414214,1
98.747899,0.47619,0.060411,18.574176,3.605551,3.605551,6.708204,1
78.954248,0.074074,0.094959,11.467345,3.605551,4.949747,7.648529,1
44.776471,0.3,0.143496,12.649111,2.236068,2.291288,4.690416,1
90.871386,0.118644,0.039854,15.198684,3.605551,3.640055,8.602325,1
66.254902,0.137255,0.009215,9.055385,3.162278,1.802776,4.242641,1
64.489724,0.072289,0.084249,9.055385,2.44949,2.5,4,1
106.338633,0.189189,0.047432,16.370706,5.477226,4.031129,8.01561,1
87.123839,0,0.039054,12.529964,3.162278,6.344289,6.708204,1
51.769063,0,0.002479,10.488088,2.645751,3.201562,5.567764,1
83.676471,0,0.047572,16.658331,3,4.031129,6.164414,1
77.656471,0.2,0.075366,13.601471,4.242641,4.272002,5.91608,1
38.994652,0.045455,0.041395,8.732125,1,4.031129,2.872281,1
69.202112,0.051282,0.023551,12.922848,4.242641,1.802776,6.324555,1
71.634098,0,0.023058,9,1.414214,4.031129,6.324555,1
78.757116,0.096774,0.062157,10.908712,4.242641,1.802776,6.708204,1
31.334365,0.421053,0.09014,7.549834,1.414214,2.692582,3.464102,1
69.935091,0.068966,0.070677,11.280514,2.645751,5.5,5.049752,1
54.113971,0.5,0.03607,11.597414,2.44949,3.535534,4.821825,1
16.900609,0.034483,0.023735,8.845903,1.118034,0.707107,3.354102,1
90.546334,0.027397,0.031956,14.422205,3,4.031129,6.164414,1
90.334365,0.052632,0.095348,13.610658,6.184658,6.442049,8.674676,1
38.392687,0.27027,0.047084,9.273618,1.118034,2.5,3.741657,1
59.500795,0.189189,0.055186,10.977249,2.44949,3.041381,4.690416,1
83.106703,0.186047,0.032137,14.21267,3.162278,2.872281,6.480741,1
88.897401,0.116279,0.040403,13.114877,3.605551,4.924429,7.348469,1
109.3705,0.029851,0.010079,17.492856,3.605551,5.315073,9.327379,1
64.757116,0.032258,0.073832,13.674794,1.414214,4.387482,5.744563,1
57.918406,0.032258,0.003593,14.866069,2.692582,3.354102,6.480741,1
61.270221,0.3125,0.034146,13.162447,3.041381,2.5,7.29726,1
49.147059,0.235294,0.035631,9.746794,1.414214,2.872281,4.242641,1
65.659229,0.034483,0.036174,13.047988,3.162278,1.322876,6.422616,1
55.509804,0,0.084847,14.866069,3,3.041381,5.385165,1
122.688098,0.023256,0.085247,15.033296,5.291503,6.344289,9.273618,1
108.588235,0.039216,0.02994,16.186414,4.242641,5.937171,7.348469,1
70.238971,0,0.033786,9.287088,4.242641,6.652067,5.567764,1
67.143137,0.1,0.050662,11.18034,3.464102,6.576473,6.082763,1
79.076471,0.05,0.001567,12.083046,2.44949,4.821825,6.708204,1
73.987281,0,0.103692,10.965856,3.605551,4.062019,7.088723,1
101.199726,0.093023,0.079733,14.525839,2.645751,6.5,7.211103,1
102.976471,0.414286,0.050898,16.062378,3,3.5,8.124038,1
62.351471,0.025,0.009358,9.273618,2.692582,2.645751,5.766281,1
103.754596,0.0625,0.05602,13.190906,3.162278,6.652067,6.63325,1
20.335495,0.163915,0.060125,5.220153,3.041381,1.414214,4.358899,1
18.453439,0.074863,0.024855,3.316625,1.732051,4.582576,7.348469,1
65.812579,0.259748,0.015734,9.327379,4.690416,3,5.09902,1
18.892183,0.362983,0.040467,7.615773,0,2.291288,5,1
0.901468,0.152341,0.075015,2.738613,0,0.866025,7.035624,1
35.079245,0.186792,0.123552,3,3.741657,3.162278,5.830952,1
11.01567,0.141669,0.059797,4.242641,0,3.162278,7.071068,1
13.600814,0.128376,0.010728,2.645751,1,3.316625,3.464102,1
15.365992,0.202319,0.104192,3.605551,2.236068,3.162278,2.44949,1
26.482917,0.075982,0.027489,5,2.236068,3.316625,5.315073,1
7.268123,0.226415,0.01911,1.414214,3,1.732051,5,1
28.086653,0.226415,0.017465,5,1.414214,2,6.708204,1
3.820755,0.226415,0.027628,6.284903,2,6.082763,4,1
2.199245,0.106415,0.055422,2,1,1.414214,4.123106,1
40.861063,0.180961,0.021451,4.272002,3.162278,7,2.692582,1
10.653604,0.226415,0.003607,2.44949,1,3.316625,5.09902,1
8.221618,0.226415,0.043002,9.273618,2.645751,5.196152,5.09902,1
1.0986,0.129641,0.042213,4.690416,1,5.196152,5,1
48.521351,0.307845,0.070196,7.211103,3.872983,2.828427,4.690416,1
9.920625,0.15745,0.050734,1.118034,1.414214,1.414214,4.41588,1
25.741745,0.386792,0.016127,0.707107,1.732051,1.5,4.387482,1
62.955107,0.260898,0.003791,6.652067,3.041381,5.220153,5.937171,1
10.690618,0.226415,0.0519,3.316625,2,3.316625,4,1
10.478649,0.173784,0.075404,2.291288,3.201562,1.802776,8.01561,1
41.463029,0.157063,0.02714,3.872983,3.041381,2.44949,2.44949,1
20.354921,0.415604,0.035242,2.12132,1.732051,2.236068,5.830952,1
3.250987,0.072839,0.052081,2.645751,1,3,6.164414,1
9.041685,0.249671,0.020459,3,0,1.732051,6,1
29.514785,0.226415,0.009864,6.082763,0,2,8.062258,1
15.0986,0.194157,0.053888,4.242641,2.645751,1.414214,5.196152,1
21.93731,0.258673,0.023537,5.09902,1.5,6,6.164414,1
18.585495,0.199292,0.014203,4.609772,1.118034,6.164414,7.158911,1
30.708657,0.122087,0.015687,2.44949,2.645751,3,3.464102,1
14.196487,0.191932,0.016231,3.354102,1,5.338539,5.024938,1
24.345912,0.226415,0.064904,5.09902,1.414214,3.162278,5.567764,1
42.832383,0.203159,0.065303,4.123106,1.732051,3.162278,6.480741,1
28.732519,0.187199,0.009997,4.582576,1,1.732051,5.09902,1
9.616745,0.226415,0.013843,2.872281,1,2,4.123106,1
12.712579,0.126415,0.030718,14.071247,1,2,5.196152,1
0.779245,0.209748,0.021511,1,2.236068,0,5,1
5.868434,0.226415,0.083749,1.5,0,2.5,6.020797,0
21.344011,0.133392,0.05979,3.464102,3.162278,2.44949,4.242641,1
23.120755,0.301078,0.070841,4.582576,2,5.09902,6.164414,1
17.504245,0.201415,0.010586,7.141428,2.061553,3.041381,5.220153,1
23.89888,0.163915,0.036076,3.605551,1,2,2.44949,0
1.882056,0.163306,0.03527,8.440972,3.354102,3.605551,3.316625,1
45.477083,0.095833,0.075859,5.408327,2.5,2.645751,3.605551,1
39.227679,0.41369,0.100593,12.698425,3.041381,1.5,2,1
19.434028,0.011574,0.13514,6.103278,3.041381,1.936492,3.24037,1
14.74375,0.2375,0.183678,7.29726,2.291288,2.44949,1.732051,1
31.351165,0.056144,0.000328,9.394147,3.041381,2.44949,3.872983,1
6.734681,0.074755,0.049397,3.354102,2.061553,2.236068,1,1
4.969503,0.038404,0.044067,2.061553,1.5,2,5.196152,1
46.818412,0.126689,0.087614,9.759611,5.123475,2.645751,3.5,1
27.603618,0.0625,0.079235,5.408327,0.5,2.645751,2,1
7.751157,0.0625,0.042661,7.762087,3.201562,1.414214,2.44949,1
24.15625,0.0625,0.087753,11.191515,1.118034,5.196152,1.732051,1
18.13625,0.1375,0.115547,6.652067,4.031129,1.414214,1.414214,1
20.525568,0.017045,0.081577,4.84768,2.5,6.082763,4.153312,1
9.681891,0.0625,0.063733,7.088723,4.031129,2.236068,1.732051,1
12.113877,0.0625,0.017124,4.153312,1.802776,4.358899,1.732051,1
19.236895,0.034274,0.102338,2.5,4.031129,4.123106,2,1
28.185855,0.358553,0.130321,3.774917,2.291288,2.44949,2.645751,1
10.414871,0.006466,0.110859,4.301163,2.061553,2.44949,1.581139,1
5.40625,0.4375,0.076252,5.123475,3.354102,0.5,1.118034,1
42.619612,0.096983,0.063916,8.154753,2.345208,4.153312,2.692582,1
31.026113,0.0625,0.008225,8.261356,1.118034,2.645751,1.732051,1
30.814145,0.009868,0.13553,7.449832,6.123724,3.041381,4.272002,1
21.127534,0.20777,0.087266,3.640055,2.345208,1.414214,3.316625,1
0.019426,0.251689,0.095367,6.103278,3.354102,1,1.732051,1
23.586483,0.123547,0.008044,7.566373,2.061553,2.236068,2.236068,1
29.37718,0.085756,0.080584,5.766281,3.041381,1.732051,2.645751,1
49.85028,0.0625,0.050261,10.965856,3.041381,2.44949,4.690416,1
5.236895,0.030242,0.114013,9.069179,1.802776,1.414214,1.414214,1
1.601815,0.094758,0.036589,10.161201,3.24037,5.09902,2.236068,1
1.75,0.25,0.074328,9.082951,2.12132,5.09902,3.041381,1
10.373162,0.172794,0.075812,4.5,1.802776,2.236068,1,1
6.139009,0.028017,0.076356,8,2.061553,4.301163,1.802776,1
4.010417,0.0625,0.125029,10.161201,2.291288,2.44949,1.414214,1
63.167878,0.039244,0.125429,7.088723,4.387482,3.464102,4.582576,1
49.068015,0.023284,0.070122,9.17878,3.201562,2.645751,2.645751,1
10.71875,0.0625,0.073968,3.082207,4.031129,3.162278,1.414214,1
7.622917,0.0375,0.090844,9.069179,3.201562,3.162278,1.414214,1
19.55625,0.045833,0.038614,5.315073,1.5,1.414214,2,1
14.467061,0.0625,0.143874,5.147815,3.041381,2.061553,2.5,1
41.679506,0.030523,0.119915,6.726812,1.118034,3.162278,3,1
43.45625,0.351786,0.010716,8.616844,1.118034,4.472136,3.605551,1
2.83125,0.0375,0.049539,2.291288,1.224745,2.061553,1.118034,1
44.234375,0,0.096201,5.123475,2.061553,3.162278,3.605551,1
47.35914,0.25914,0.040589,12.409674,4.123106,4.242641,5.830952,1
37.345622,0.3149,0.065323,4.582576,1.732051,3.041381,3,1
17.551971,0.151732,0.099871,4.062019,1.732051,4.555217,1.581139,1
16.625806,0.13871,0.148408,3.162278,3.316625,1.732051,2.44949,1
29.469109,0.141061,0.034942,1.732051,1.732051,3.316625,3.162278,1
4.852625,0.127767,0.014127,5.830952,2,1.414214,4.242641,1
3.087447,0.20171,0.079337,6.78233,2.44949,2.236068,8,1
44.936356,0.036617,0.052344,2.44949,3.162278,3.464102,4.272002,1
25.721562,0.225806,0.043966,3.316625,3.464102,6,3,1
9.633214,0.225806,0.007391,5.830952,1,3.316625,1.732051,1
22.274194,0.225806,0.052484,3.674235,2.645751,3.741657,3.741657,1
16.254194,0.105806,0.080277,2.236068,2,4.123106,3.872983,1
22.407625,0.180352,0.046307,6.726812,2.236068,3.741657,7.088723,1
7.799835,0.225806,0.028463,2.236068,2,1.414214,2.828427,1
10.231821,0.225806,0.018146,12.369317,2,3.464102,2.828427,1
17.354839,0.129032,0.067068,7.549834,2,1.414214,3,1
30.067912,0.259762,0.095051,10.049876,3.162278,2.236068,4.472136,1
8.532814,0.156841,0.075589,4.153312,1.732051,5,3.082207,1
7.288306,0.33871,0.040982,3.391165,0,3.354102,3.041381,1
44.501669,0.260289,0.028647,7.889867,2.291288,1.5,4.153312,1
29.144057,0.225806,0.027045,1.414214,2.645751,3.464102,3.741657,1
28.932088,0.173175,0.10026,1.118034,3.774917,6.020797,2.291288,1
23.00959,0.10898,0.051996,6.480741,2.291288,2.236068,6.164414,1
1.901482,0.414996,0.060098,3.674235,0,2.828427,2.44949,1
21.704426,0.03976,0.027226,1.414214,2,2.44949,1.414214,1
27.495124,0.249062,0.045315,4.242641,1.732051,4.472136,2.44949,1
47.968223,0.225806,0.014991,3.162278,1.732051,4.795832,3.316625,1
3.354839,0.193548,0.078744,2.645751,2,3.872983,2.236068,1
3.483871,0.258065,0.001319,3,0.5,3,1.414214,1
0.132056,0.15121,0.039058,3.774917,1.802776,2.236068,1.802776,1
12.255218,0.108159,0.040543,5,2,2.44949,4.242641,1
4.256952,0.191324,0.041086,2.692582,2,1.224745,2.692582,1
5.892473,0.225806,0.089759,2.645751,1.732051,3.316625,3,1
61.285821,0.202551,0.090159,4.472136,3.162278,5.744563,4.690416,1
47.185958,0.186591,0.034852,2.44949,2.44949,5.477226,3.741657,1
8.836694,0.225806,0.038698,5.937171,2,6.244998,3.316625,1
5.74086,0.125806,0.055574,17.175564,1.414214,6.403124,3,1
17.674194,0.20914,0.003345,3.464102,2.44949,4.582576,3,1
12.585004,0.225806,0.108604,3.774917,1.732051,3.354102,2.061553,1
39.797449,0.132783,0.084645,3.872983,3.316625,6.082763,4.472136,1
41.574194,0.252995,0.045986,3.464102,2.645751,3,3.162278,1
0.949194,0.200806,0.014269,10.29563,2.5,2.291288,2.692582,1
42.352319,0.163306,0.060931,5.477226,2,6.244998,6,1
84.704762,0.509524,0.024734,16.703293,4.690416,3.774917,5.567764,1
64.911111,0.107407,0.059282,9.246621,4.690416,3.278719,6.442049,1
30.733333,0.333333,0.107819,10.677078,1.414214,3.872983,3.464102,1
76.828249,0.118079,0.075531,13.304135,4.690416,4.795832,7.348469,1
52.211765,0.131373,0.026462,6.78233,3.872983,3.464102,3.162278,1
50.446586,0.05743,0.119926,6.164414,2.645751,3.872983,4.242641,1
92.295495,0.222523,0.011755,14.071247,6.855655,5.09902,6.873864,1
73.080702,0.033333,0.003377,9.949874,2.645751,4.242641,5.567764,1
37.725926,0.033333,0.033198,9.165151,4.242641,1.732051,4.358899,1
69.633333,0.033333,0.011895,14.781745,3.162278,7.071068,5.09902,1
63.613333,0.166667,0.039688,11.18034,5.567764,1.732051,4.795832,1
24.951515,0.078788,0.005718,6.652067,2,7.615773,2.872281,1
55.158974,0.033333,0.012126,10.723805,5.567764,3.464102,5.09902,1
57.59096,0.033333,0.058735,5.567764,2.236068,6.480741,5.09902,1
64.713978,0.130108,0.026479,7.681146,5.567764,5.291503,5.567764,1
17.291228,0.387719,0.054462,4.123106,1,3,2.44949,1
55.891954,0.102299,0.035,8.732125,3.741657,4.123106,4.062019,1
40.070833,0.470833,0.000393,9.192388,4.123106,2.291288,3.774917,1
2.857471,0.001149,0.011942,8.077747,2.061553,4.031129,2.061553,1
76.503196,0.033333,0.067634,12.247449,3.162278,5.09902,5.09902,1
76.291228,0.085965,0.059671,11.5,7.697402,4.5,7.433034,1
24.34955,0.303604,0.011407,6.480741,2.061553,2.645751,3.162278,1
45.457658,0.155856,0.019509,9.082951,4.123106,3.162278,3.464102,1
69.063566,0.21938,0.067815,11.916375,3.872983,4.242641,5.291503,1
74.854264,0.082946,0.004726,10.29563,4.690416,4.242641,6.164414,1
95.327363,0.033333,0.025598,15.297059,4.690416,4.795832,8.062258,1
50.713978,0.065591,0.038155,12.041595,2.236068,3.605551,4.582576,1
43.875269,0.001075,0.03927,13.379088,4.272002,6.708204,5.291503,1
47.227083,0.279167,0.001531,11.715375,3.774917,6.244998,6.020797,1
35.103922,0.201961,0.000046,7.549834,2.236068,4.242641,3.162278,1
51.616092,0.067816,0.000497,11.191515,3.872983,5.147815,5.315073,1
41.466667,0.033333,0.04917,13.304135,3.741657,1,4.123106,1
108.644961,0.056589,0.04957,12.247449,6.244998,5.91608,8.124038,1
94.545098,0.072549,0.005737,13.784049,5.196152,4.690416,6.164414,1
56.195833,0.033333,0.001891,6.652067,5.567764,4.795832,4.582576,1
53.1,0.133333,0.014985,8.888194,4.582576,3.605551,4.795832,1
65.033333,0.05,0.037244,9.69536,2.645751,3,5.567764,1
59.944144,0.033333,0.068015,8.674676,4.690416,4.272002,5.937171,1
87.156589,0.126357,0.044056,11.789826,2,5.385165,6.164414,1
88.933333,0.390476,0.086575,13.490738,3.162278,6.244998,7.071068,1
48.308333,0.058333,0.02632,6,2.872281,4.031129,4.5,1
89.711458,0.095833,0.020342,10.392305,3.872983,4.795832,5.830952,1
19.793651,0.402116,0.034548,7.778175,0,2.345208,2.12132,1
53.971429,0.17619,0.083085,6.557439,3.741657,1.802776,3,1
7.876513,0.391445,0.100265,3.464102,0,1.802776,2.236068,1
32.492997,0.378151,0.051196,10.148892,1,1.802776,2.645751,1
34.258176,0.452094,0.144659,11,2.236068,1.5,6.403124,1
7.590734,0.287001,0.012978,3.316625,2.236068,1.5,1.802776,1
11.62406,0.47619,0.021357,7.348469,3,3.201562,0,1
46.978836,0.47619,0.057932,9,1.414214,2.5,3.162278,1
15.071429,0.47619,0.012839,2.738613,2,4.272002,1,1
21.091429,0.35619,0.014955,6.164414,1,2.5,1.414214,1
59.753247,0.430736,0.019016,10.5,3.162278,5.123475,5.678908,1
29.545788,0.47619,0.03686,6.164414,1,1.802776,1,1
27.113801,0.47619,0.083469,16.613248,2.645751,3.201562,1,1
19.990783,0.379416,0.001746,11.401754,1,3.354102,0,1
67.413534,0.160401,0.029729,14.21267,3.872983,2.291288,4.123106,1
28.812808,0.407225,0.010266,8.5,1.414214,2.5,2.12132,1
44.633929,0.03869,0.024341,7.713624,1.732051,1.581139,2.061553,1
81.847291,0.510673,0.036676,11.280514,3.041381,4.062019,4.5,1
8.201566,0.47619,0.092367,4.582576,2,1.5,1,1
8.413534,0.423559,0.034937,5.5,3.201562,3.391165,3.041381,1
60.355212,0.20592,0.013327,10.723805,3.041381,1.5,4.582576,1
39.247104,0.66538,0.005225,7.713624,1.732051,1.118034,3,1
15.641196,0.290144,0.092548,5.196152,1,1.5,1.732051,1
