@relation Train

@attribute MeanSentenceLengthFeature numeric
@attribute StopWordsPercentagesFeature numeric
@attribute UniqueWordsPercentages numeric
@attribute PostagNoun numeric
@attribute PostagAdjective numeric
@attribute PostagVerb numeric
@attribute PostagConjunction numeric
@attribute 'Train Feature' numeric

@data
24.666667,0,0.171419,13.124405,4.358899,5.97913,5.147815,0
4.583333,0,0.001535,10.099505,3.162278,2.915476,3,0
45.361111,0,0.080777,13.313527,4.123106,2.692582,4.1833,0
11.630952,0,0.06572,12.124356,2.236068,1.581139,2.291288,0
21.416667,0,0.162595,13.5,3.201562,5.612486,3.082207,0
24.083333,0,0.165626,12.041595,3.605551,2.345208,4.031129,0
44.683333,0,0.008749,10.735455,2.345208,2.872281,2.5,0
37.716667,0,0.129719,14.115594,4.358899,3.427827,3.041381,0
31.845238,0.071429,0.076866,14.035669,4.123106,3.354102,3.201562,0
14.25,0,0.027301,15.165751,4.123106,2.345208,4.031129,0
15.883333,0,0.047781,7.937254,2,2.738613,4.1833,0
2.345238,0,0.03484,13.152946,2,3.391165,3.201562,0
19.083333,0,0.107493,10.535654,4.242641,5.612486,4.272002,0
30.25,0,0.017566,13.047988,1.224745,4.031129,4.062019,0
25.416667,0,0.058472,13.086252,4.153312,5.049752,5.123475,0
51.138889,0,0.134335,14.071247,5.408327,5.809475,5.5,0
3.75,0,0.12822,10.954451,5.385165,3.082207,5.123475,0
22.416667,0,0.05162,10.099505,2.236068,3.041381,4.031129,0
41.716667,0,0.068478,14.080128,1.224745,5.87367,3.201562,0
29.345238,0,0.107878,16.062378,2,5.787918,5.220153,0
1.416667,0,0.13119,10.148892,3.201562,2.692582,3.041381,0
14.75,0,0.026147,14.142136,2.179449,2.645751,2.291288,0
30.202381,0,0.076881,15.066519,3,4.41588,2.291288,0
16.916667,0,0.009994,12.083046,4.242641,3.807887,3.082207,0
10.805556,0,0.004268,15.008331,3.354102,3.640055,3.041381,0
3.75,0,0.012342,10.368221,1.224745,3.937004,3.041381,0
46.916667,0,0.159697,15.141004,4.153312,2.291288,4.153312,0
30.316667,0,0.078645,12.083046,4.272002,3.674235,4.1833,0
19.643939,0,0.013133,13.076697,1.732051,4.1833,4.031129,0
17.916667,0,0.103772,13.304135,3.082207,3.807887,3.041381,0
15.333333,0,0.058219,13.133926,3.316625,4.690416,4.153312,0
34.316667,0,0.112595,15.198684,5.408327,3.674235,4.031129,0
0.833333,0,0.035798,12.737739,4.387482,4.769696,4,0
51.116667,0,0.129262,16.101242,5.385165,3.535534,5.220153,0
44.316667,0,0.15364,14.21267,3.201562,2.598076,4.031129,0
49.916667,0,0.183108,13.228757,5.09902,6.041523,3.201562,0
6.55303,0,0.043202,11.135529,2.44949,4.743416,4.031129,0
14.224359,0,0.034894,10.049876,2.291288,1.802776,1.118034,0
34.666667,0,0.156246,11.379807,4.301163,4.821825,10,0
8.25,0,0.17294,15.32971,4.123106,3.082207,3.201562,0
37.291667,0,0.00194,14.21267,2.44949,4.743416,3,0
7.083333,0,0.015657,11.335784,2.44949,3.041381,4.062019,0
48.472222,0,0.156988,16.093477,3.354102,4.555217,3.24037,0
1.416667,0,0.005405,13.038405,2.236068,2.738613,4.153312,0
22.666667,0,0.195929,15.033296,2.12132,3.201562,5.09902,0
75.708333,0,0.057333,11.726039,2.54951,2.061553,3.24037,0
2.583333,0,0.069912,12.298374,4.387482,1.802776,2.291288,0
24.916667,0,0.052918,11.101802,1.414214,5.244044,4.272002,0
47.541667,0,0.023369,15.074813,5.385165,4.924429,4.092676,0
7.541667,0,0.061896,10.630146,2.12132,4.031129,4.272002,0
53.55303,0,0.016731,16.093477,4.472136,2.12132,1.118034,0
41.516667,0,0.120171,15.132746,3.5,3.708099,4.272002,0
3.666667,0,0.146379,13.490738,3.041381,4.743416,5.147815,0
24.5,0,0.020383,12.041595,3.201562,3.968627,2.061553,0
21.833333,0,0.156523,2.12132,1.802776,3.162278,1.118034,0
6.416667,0,0.157444,4.41588,0.5,1,2,0
32.366667,0,0.015789,5.958188,2.291288,6.041523,2.692582,0
19.333333,0,0.060188,1.732051,2.44949,2.061553,1.414214,0
6.320513,0,0.07085,1.581139,1.224745,3.316625,3.162278,0
14.333333,0,0.077111,4.444097,1.118034,1.118034,1.118034,0
9.333333,0,0.139628,2.5,1.414214,1.5,1.118034,0
66.833333,0,0.150913,9.823441,1.414214,5.91608,2.692582,0
33.916667,0,0.00706,4.153312,2.291288,3.774917,2.5,0
29.766667,0,0.109979,3.774917,1,1.414214,1.414214,0
46.166667,0,0.045831,5.545268,3.640055,2.5,1.5,0
30.041667,0,0.026724,3.427827,1,3.24037,2.44949,0
19.916667,0,0.057738,1.936492,1.118034,1.5,2.5,0
6.166667,0,0.020301,2.397916,2.291288,1.414214,1.118034,0
63.166667,0,0.017062,8.154753,2.291288,3.674235,5.024938,0
17.916667,0,0.134126,3.905125,1.732051,0,2,0
37.166667,0,0.064233,4.690416,3.316625,3.201562,1,0
6.766667,0,0.053013,1.802776,1.118034,1.5,1.802776,0
25.320513,0,0.187528,4.062019,3.041381,2.061553,2.44949,0
12.916667,0,0.137489,5.147815,3.201562,1.5,3.162278,0
10.866667,0,0.080399,1,1.414214,2.44949,1.732051,0
46.75,0,0.115617,4.5,3.041381,5.87367,2.291288,0
17.833333,0,0.045986,2.061553,1.732051,1.5,1.414214,0
29.012821,0,0.112715,4.716991,4.582576,3.082207,4.272002,0
15.916667,0,0.064745,1.414214,0.5,1.224745,0.5,0
16.416667,0,0.096491,2.236068,4.123106,1.414214,1.118034,0
2.083333,0,0.138158,2.397916,1.118034,0.707107,1.118034,0
41.5,0,0.104428,5.315073,1.414214,3.354102,3.162278,0
32.566667,0,0.163158,2.828427,1.414214,3.041381,2.44949,0
9.880952,0,0.050287,1.802776,1.414214,1,1,0
28.452381,0,0.030333,8.845903,1,4.242641,1.414214,0
27.766667,0,0.130628,2.645751,2.061553,2,2,0
25.566667,0,0.078309,5.567764,2.236068,1,1.414214,0
3.107843,0,0.10677,1.224745,1.5,0.5,1,0
49.166667,0,0.121902,12.298374,1.732051,3.162278,4.123106,0
61.166667,0,0.054825,7.648529,5.196152,4.41588,2.692582,0
31.25,0,0.117527,4.795832,2.061553,2,2.5,0
18.066667,0,0.160748,3.354102,1.5,2,2.291288,0
46.366667,0,0.208112,2.061553,3.741657,6.855655,2.44949,0
44.466667,0,0.138745,4.795832,1.414214,5.477226,2.5,0
18.666667,0,0.016254,1.118034,1.802776,1.732051,0.5,0
75.866667,0,0.092105,9.219544,2,4.472136,2,0
21.166667,0,0.067506,2.872281,4,2,2.44949,0
5.880952,0,0.059076,1.118034,1,1.732051,0,0
20.416667,0,0.045666,2.54951,1,1.5,0.5,0
49.666667,0,0.127288,5.766281,1.414214,5.87367,2.291288,0
0.277778,0,0.044976,2.915476,1,2.291288,1.5,0
33.452381,0,0.060033,3.774917,2.236068,3.464102,3.316625,0
23.666667,0,0.036842,4.527693,1.118034,1,2.5,0
69.166667,0,0.039872,7.017834,2.645751,5.196152,7.071068,0
89.766667,0,0.117004,9.137833,3.674235,5.408327,3.872983,0
7.366667,0,0.003965,1.224745,1,2.872281,2.54951,0
13.238095,0.071429,0.20262,2.061553,1,1.5,2,0
30.833333,0,0.098452,2.5,1,4.1833,1.224745,0
60.966667,0,0.077973,9.340771,2.44949,3,1.118034,0
42.738095,0,0.160594,3.774917,3.741657,2.645751,2.645751,0
26,0,0.01826,6.652067,0,1,1.414214,0
14.833333,0,0.108187,2.345208,4.062019,1.118034,1.118034,0
19.666667,0,0.067282,3.162278,0.5,0.707107,0,0
6.055556,0,0.008581,1.802776,1.5,1.5,1.414214,0
48.833333,0,0.002467,9.340771,1.732051,6.78233,0,0
22.666667,0,0.074134,5.5,2.236068,3.041381,1.414214,0
3.366667,0,0.057276,2.345208,3.391165,1.224745,2.44949,0
15.738095,0,0.017875,1.802776,2.44949,1.414214,1,0
46.5,0,0.005437,5.678908,1.5,6.946222,2.236068,0
30.333333,0,0.099606,2.061553,2.179449,2.345208,3.316625,0
14.880952,0,0.048872,1.5,1.732051,1,3.162278,0
28.166667,0,0.115759,3.774917,0,1.732051,2.291288,0
34.277778,0,0.130022,1.581139,1.5,3.354102,2.236068,0
48.833333,0,0.113412,6.144103,3.082207,3.162278,2.44949,0
1.833333,0,0.033944,1.414214,1.118034,2.692582,1,0
14.766667,0,0.047109,3.774917,1.118034,2.54951,1.5,0
25.439394,0,0.11262,2.5,4.582576,1.414214,1.414214,0
27.166667,0,0.021981,3.905125,1.224745,1.732051,2.54951,0
29.75,0,0.183972,3.5,1,0.707107,1,0
10.766667,0,0.013158,1.5,1.5,3.082207,1.224745,0
45.916667,0,0.089955,6.082763,1.118034,1.118034,1.5,0
6.033333,0,0.003509,1.581139,1.732051,1.414214,1,0
0.766667,0,0.027887,2.061553,1.802776,2.872281,1.224745,0
4.833333,0,0.057355,4.031129,2.44949,1.414214,2,0
38.530303,0,0.168955,4.821825,2.44949,0,1.414214,0
30.858974,0,0.160647,5.59017,2.061553,3.354102,5,0
10.416667,0,0.030493,5.408327,0.707107,0.5,10,0
36.833333,0,0.047187,6.576473,1,2.44949,2.828427,0
7.791667,0,0.123814,1.802776,2.44949,1.414214,2.291288,0
52.166667,0,0.110097,8.13941,2,2.872281,1.802776,0
3.388889,0,0.031235,1.118034,1.5,0.5,2.291288,0
43.666667,0,0.131158,2.5,3.872983,2.645751,1,0
22.416667,0,0.070175,1.5,2.345208,2.397916,0.5,0
120.791667,0,0.183087,18.131464,3.674235,4.609772,2.872281,0
47.666667,0,0.055841,5.196152,1.118034,4.031129,3,0
20.166667,0,0.072835,4.690416,4,1,1.414214,0
2.458333,0,0.149123,1,1.732051,0.5,1.224745,0
37.541667,0,0.063857,7.017834,2.345208,1.118034,1.414214,0
8.469697,0,0.109023,1.5,1.414214,3.162278,5,0
3.566667,0,0.005582,1.802776,1.802776,1.118034,1.414214,0
41.416667,0,0.020626,4.924429,1.5,0,0.5,0
20.583333,0,0.146137,3.905125,1.5,1.5,3.162278,0
15.416667,0,0.000921,3.082207,1.581139,2.645751,1.118034,0
10.533333,0,0.172312,4.1833,2.12132,3.674235,1.870829,0
2.5,0,0.096335,2.12132,2.872281,2.692582,1.118034,0
15.512821,0,0.085673,1.581139,1.658312,3.316625,2.061553,0
7.5,0,0.079411,3.201562,1.224745,2.872281,0,0
12.5,0,0.016894,2.061553,1.118034,2.5,0.707107,0
45,0,0.00561,8.276473,2.291288,3.316625,1.870829,0
12.083333,0,0.149462,3.041381,2.12132,1.118034,1.870829,0
7.933333,0,0.046544,3.278719,1.5,2.44949,0.5,0
24.333333,0,0.202354,4.716991,3.24037,1.5,0.707107,0
8.208333,0,0.129799,1.802776,1.5,2.54951,2.061553,0
1.916667,0,0.21426,1.5,1.224745,2.5,1.870829,0
15.666667,0,0.136222,2.061553,2.12132,3.741657,0.707107,0
41.333333,0,0.173585,7.17635,2.345208,1.870829,4.358899,0
3.916667,0,0.022397,3.122499,1.118034,3.162278,1.118034,0
15.333333,0,0.09229,3.674235,2.872281,1.802776,0.5,0
15.066667,0,0.10351,3.570714,1.224745,2.291288,1.581139,0
3.487179,0,0.031005,2.915476,2.345208,2.061553,1.802776,0
8.916667,0,0.019033,4.301163,2.54951,1.802776,2.291288,0
10.966667,0,0.076124,1.870829,1.118034,1.414214,1.5,0
24.916667,0,0.040906,3.640055,2.345208,2.738613,1.581139,0
39.666667,0,0.110537,3.122499,1.118034,4.387482,1.5,0
7.179487,0,0.043807,3.122499,4.272002,2.54951,3.391165,0
5.916667,0,0.091778,2.345208,1.581139,2.54951,1.224745,0
5.416667,0,0.060032,2.54951,3.640055,2.44949,0.707107,0
19.75,0,0.018365,1.802776,1.224745,2.915476,0.707107,0
19.666667,0,0.052095,4.974937,1.118034,1.5,2.291288,0
10.733333,0,0.006635,3.391165,1.118034,0.5,1.802776,0
11.952381,0,0.106236,2.598076,1.118034,2.645751,1.118034,0
6.619048,0,0.126189,7.123903,1.5,1.414214,0.5,0
5.933333,0,0.025895,1.870829,2,1.414214,1.118034,0
3.733333,0,0.078213,4.527693,1.5,2.645751,1.118034,0
18.72549,0,0.049753,1.581139,0.707107,3.041381,0.5,0
27.333333,0,0.034621,11.25833,2.061553,2,3.201562,0
39.333333,0,0.101698,6.363961,5.220153,2.12132,1.870829,0
9.416667,0,0.038996,4.062019,1.224745,1.414214,1.870829,0
3.766667,0,0.004225,2.179449,1.414214,2.44949,1.414214,0
24.533333,0,0.051589,1.658312,3.640055,3.872983,1.802776,0
22.633333,0,0.017778,4.062019,1.118034,2.44949,2,0
3.166667,0,0.172777,2.872281,2.54951,3.605551,1.224745,0
54.033333,0,0.064418,7.968689,1.802776,1.414214,1.118034,0
0.666667,0,0.089017,1.658312,4.387482,2.44949,1.5,0
15.952381,0,0.097447,1.936492,1.5,2.236068,1.118034,0
1.416667,0,0.202188,1.581139,2.291288,4.031129,1,0
27.833333,0,0.029234,4.555217,1.118034,2.738613,1.581139,0
22.111111,0,0.111547,2.12132,1.5,2.061553,0.707107,0
11.619048,0,0.09649,2.783882,2.5,2.44949,2.291288,0
1.833333,0,0.193365,4.41588,1.224745,3.872983,1.870829,0
47.333333,0,0.196395,5.267827,3.201562,3,6.422616,0
67.933333,0,0.039519,7.968689,3.968627,2.5,3.354102,0
14.466667,0,0.160488,1.581139,2.061553,1.5,1.936492,0
8.595238,0.071429,0.046097,1.658312,1.5,1.802776,1.118034,0
9,0,0.058071,3.427827,1.5,1.581139,0.866025,0
39.133333,0,0.07855,8.046738,2.291288,2.645751,0,0
20.904762,0,0.004071,3.278719,4.031129,1,2.291288,0
4.166667,0,0.138263,5.267827,1.802776,3.872983,0.5,0
7,0,0.048336,2.12132,3.354102,2.5,0.707107,0
2.166667,0,0.089241,2.345208,1.581139,3.391165,1.118034,0
27.888889,0,0.165104,0.866025,2.12132,4.5,1.5,0
27,0,0.15899,7.664855,2.061553,4.242641,1.118034,0
0.833333,0,0.082389,4.444097,1.5,2.872281,1.118034,0
18.466667,0,0.099247,1.581139,3.278719,4.062019,1.5,0
6.095238,0,0.138648,2.95804,2.291288,3.741657,1.118034,0
24.666667,0,0.16196,4.330127,1,4.153312,1.5,0
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
8.5,0,0.056916,2.598076,2.12132,1.224745,2.291288,1
6.952381,0,0.107651,1.322876,2.061553,2.645751,2.291288,0
6.333333,0,0.040764,3.427827,1.802776,1.732051,1.732051,0
12.444444,0,0.026501,1.581139,2.345208,1.5,1.5,0
27,0,0.043111,4.716991,2.598076,1.414214,1.802776,0
23.666667,0,0.190466,2.12132,1.414214,1.5,0.5,0
7.066667,0,0.109414,2.783882,1.224745,1.224745,0.707107,0
3.606061,0,0.043903,2.179449,4.609772,2.44949,1.118034,0
5.333333,0,0.134541,3.122499,1.658312,1.732051,1.936492,0
7.916667,0,0.02745,2.5,1.5,2.915476,0.5,0
11.066667,0,0.143365,3.122499,2.12132,1.581139,0.866025,0
24.083333,0,0.066568,5.612486,2.236068,2.692582,1.224745,0
27.866667,0,0.160032,2.54951,2.061553,2,1.118034,0
21.066667,0,0.18441,1.936492,1.581139,0.5,0.866025,0
26.666667,0,0.213878,2.397916,1.5,4.472136,1.118034,0
16.69697,0,0.012432,4.330127,2.061553,3.162278,1.118034,0
9.025641,0,0.004125,4.330127,1.581139,1.5,4.031129,0
11.416667,0,0.187016,4.5,1.322876,3.041381,10,0
15,0,0.20371,7.193747,1.5,1.414214,2.291288,0
14.041667,0,0.032709,2.95804,1.5,2.828427,1.581139,0
30.333333,0,0.046426,7.088723,1.802776,1.118034,1.732051,0
25.222222,0,0.187757,2.783882,2.345208,2.872281,1.224745,0
21.833333,0,0.025365,2.179449,4.153312,1,0.5,0
0.583333,0,0.226698,1.322876,1.802776,1.322876,1.224745,0
98.958333,0,0.026564,17.036725,3.905125,1.5,2.54951,0
25.833333,0,0.100682,4.062019,2.236068,1.118034,2.061553,0
1.666667,0,0.083688,3.674235,3.354102,3.872983,0.5,0
24.291667,0,0.0074,1.870829,2.061553,3.354102,0.5,0
15.708333,0,0.092666,5.545268,2.5,2.5,0.5,0
30.30303,0,0.0475,2.598076,1.118034,2,4.031129,0
18.266667,0,0.150941,2.783882,2.54951,2.291288,0.5,0
19.583333,0,0.177149,4.444097,1.581139,3.162278,1,0
1.25,0,0.010386,3.278719,1,2.061553,2.291288,0
25.95,0,0.173233,3.24037,2.12132,5.43139,1.802776,0
12.916667,0,0.097256,3.535534,2.5,1.118034,1.414214,0
0.096154,0,0.086593,3.391165,1.118034,2.44949,1.414214,0
7.916667,0,0.080332,0.5,1,1.5,1.118034,0
2.916667,0,0.017815,2.5,1.118034,1.802776,1.118034,0
60.416667,0,0.006531,6.123724,1.5,5.09902,1.802776,0
27.5,0,0.150383,2.5,2.12132,3.354102,1.5,0
23.35,0,0.047465,3.640055,1.118034,1,1.414214,0
39.75,0,0.203274,4.5,3.535534,1.802776,1.5,0
23.625,0,0.13072,2.5,0.5,2.345208,1.414214,0
13.5,0,0.215181,3.354102,1,1.802776,1.5,0
0.25,0,0.137143,3.774917,2.12132,2.236068,1.118034,0
56.75,0,0.174505,5.477226,2.345208,3.535534,3.640055,0
11.5,0,0.023318,3.5,1.5,1,0,0
30.75,0,0.09321,2.12132,3.201562,2.291288,1,0
0.35,0,0.104431,5.766281,0.707107,1.802776,1.802776,0
18.903846,0,0.030084,2.236068,3,1.118034,1.414214,0
6.5,0,0.019954,1.870829,3.082207,1.118034,1.414214,0
4.45,0,0.077044,4.301163,1.118034,1.732051,1.732051,0
40.333333,0,0.041827,2.061553,3,5.244044,1.118034,0
24.25,0,0.111457,4.821825,1.5,1.802776,2.44949,0
22.596154,0,0.044728,1.118034,4.5,2.12132,2.5,0
9.5,0,0.092698,3.674235,0,1.581139,2.061553,0
10,0,0.060952,2.915476,4.153312,1,1.118034,0
4.333333,0,0.019286,2.291288,1,1.224745,1.118034,0
35.083333,0,0.053016,3.774917,1.118034,3.201562,1.414214,0
26.15,0,0.005714,4.41588,1.118034,2.5,1.414214,0
3.464286,0,0.107157,5.315073,1.118034,1.414214,2.236068,0
22.035714,0,0.12711,5.123475,0.5,3.605551,1.414214,0
21.35,0,0.026816,2.345208,2.12132,1.732051,0,0
19.15,0,0.079134,2.345208,2.061553,0,1.414214,0
3.308824,0,0.050673,4.123106,1.224745,1.118034,1,0
42.75,0,0.035541,8.381527,1.5,2.236068,2.236068,0
54.75,0,0.102619,4.358899,5.123475,3.807887,1.802776,0
24.833333,0,0.039917,2.738613,1.870829,1.732051,1.5,0
11.65,0,0.003305,1.5,1.224745,1,1.118034,0
39.95,0,0.050668,3.354102,3.640055,6.164414,1.414214,0
38.05,0,0.018699,2.54951,1.118034,4.795832,1.5,0
12.25,0,0.173697,5.361903,1.732051,2.44949,2.061553,0
69.45,0,0.065338,5.43139,2.061553,3.872983,0,0
14.75,0,0.089938,2.291288,4.153312,1,1.414214,0
0.535714,0,0.098367,4.387482,0.5,2,2,0
14,0,0.203109,2.236068,1.118034,2.291288,2.061553,0
43.25,0,0.030155,2.5,1.118034,5.244044,1.118034,0
6.694444,0,0.112468,2.645751,0.5,1.5,1.5,0
27.035714,0,0.097411,1.802776,2.291288,2.645751,1.732051,0
17.25,0,0.194286,4.690416,1,2,1.5,0
62.75,0,0.197316,4.716991,2.5,4.690416,5.830952,0
83.35,0,0.04044,6.63325,3.774917,4.924429,2.645751,0
0.95,0,0.161409,3.316625,1.118034,2.692582,1.581139,0
6.821429,0.071429,0.045176,3.201562,0.5,1.118034,0,0
24.416667,0,0.058992,5.024938,0.5,3.535534,1.224745,0
54.55,0,0.079471,5.766281,2.291288,2,1.118034,0
36.321429,0,0.00315,3.640055,3.774917,2.44949,1.732051,0
19.583333,0,0.139184,3.640055,0.5,2,1.414214,0
8.416667,0,0.049256,2.738613,4.031129,0.5,1.118034,0
13.25,0,0.090162,2.915476,0,1.224745,2,0
12.472222,0,0.166025,3.041381,1.414214,2.291288,2.44949,0
42.416667,0,0.159911,6.264982,1.5,6.244998,2,0
16.25,0,0.08331,2.061553,2.061553,2.061553,1.414214,0
3.05,0,0.100168,3.391165,3.354102,2.12132,1.414214,0
9.321429,0,0.139569,5.315073,2.291288,2.236068,2.236068,0
40.083333,0,0.162881,2.291288,1.224745,6.103278,1,0
